country_id,month_id,country,gwcode,isoab,year,month,surrogate_mean_dem_ln,surrogate_mean_imr,surrogate_mean_pop_ln,surrogate_mean_imr_ln,surrogate_mean_pop,main_mean,main_dich,surrogate_mean_dem,surrogate_mean_nch_ln,surrogate_mean_ch,main_mean_ln,surrogate_mean_ch_ln,surrogate_mean_nch
170,548,Namibia,565,NAM,2025,8,0.1698,2.0155,0.1689,1.1038,0.184,0.0049,0.0031,0.185,0.8377,0.073,0.0049,0.0705,1.311
171,548,New Zealand,920,NZL,2025,8,-0.0036,0.1087,0.2352,0.1032,0.2652,0.0009,0.003,-0.0036,0.0993,0.073,0.0009,0.0705,0.1044
172,548,Madagascar,580,MDG,2025,8,1.3371,2.7038,0.9028,1.3094,1.4665,0.0217,0.0031,2.8081,0.0993,0.073,0.0214,0.0705,0.1044
173,548,Mauritius,590,MUS,2025,8,0.6875,0.3836,0.1171,0.3247,0.1243,0.003,0.003,0.9888,0.0993,0.073,0.003,0.0705,0.1044
174,548,Seychelles,591,SYC,2025,8,0.1235,0.3693,0.0834,0.3143,0.087,0.0016,0.003,0.1315,0.0993,0.073,0.0016,0.0705,0.1044
176,548,Timor Leste,860,TLS,2025,8,0.1413,1.7644,0.1213,1.0168,0.1289,0.0023,0.003,0.1518,0.3298,0.073,0.0023,0.0705,0.3907
177,548,Australia,900,AUS,2025,8,-0.0029,0.0889,0.7962,0.0852,1.2171,0.002,0.003,-0.0029,0.0993,0.073,0.002,0.0705,0.1044
178,548,Nauru,971,NRU,2025,8,0.2622,0.2174,0.0801,0.1967,0.0834,0.0024,0.003,0.2998,0.0993,0.073,0.0024,0.0705,0.1044
179,548,Papua New Guinea,910,PNG,2025,8,0.6025,1.4206,0.3806,0.884,0.4631,0.0118,0.0031,0.8267,0.3298,0.073,0.0118,0.0705,0.3907
180,548,Solomon Is.,940,SLB,2025,8,0.1652,0.4998,0.1041,0.4053,0.1097,0.0029,0.003,0.1796,0.0993,0.073,0.0028,0.0705,0.1044
181,548,Tuvalu,973,TUV,2025,8,0.2622,0.525,0.0801,0.422,0.0833,0.0024,0.003,0.2998,0.0993,0.073,0.0024,0.0705,0.1044
182,548,Vanuatu,935,VUT,2025,8,0.1102,0.4093,0.0895,0.3431,0.0937,0.0028,0.003,0.1165,0.0993,0.073,0.0028,0.0705,0.1044
183,548,Canada,20,CAN,2025,8,0.0577,0.1178,1.0962,0.1114,1.9928,0.0034,0.003,0.0594,0.0993,0.073,0.0034,0.0705,0.1044
184,548,Germany,260,DEU,2025,8,0.01,0.0889,1.7364,0.0852,4.6767,0.0019,0.003,0.0101,0.0993,0.073,0.0019,0.0705,0.1044
198,548,Taiwan,713,TWN,2025,8,0.0998,0.0278,0.0798,0.0274,0.083,0.0009,0.003,0.1049,0.0993,0.073,0.0009,0.0705,0.1044
199,548,China,710,CHN,2025,8,0.6588,0.1201,1.8219,0.1135,5.1838,0.0258,0.0032,0.9325,0.6602,0.073,0.0255,0.0705,0.9352
205,548,Malaysia,820,MYS,2025,8,0.72,0.1767,0.9797,0.1627,1.6637,0.0119,0.0031,1.0545,1.0316,0.073,0.0118,0.0705,1.8054
206,548,Singapore,830,SGP,2025,8,0.8238,0.06,0.255,0.0582,0.2905,0.003,0.003,1.2791,0.097,0.073,0.003,0.0705,0.1019
209,548,Indonesia,850,IDN,2025,8,0.9158,0.5207,1.3651,0.4192,2.9161,3.193,0.0391,1.4987,0.097,3.034,1.4334,1.3948,0.1018
213,548,Libya,620,LBY,2025,8,1.1708,0.4753,0.2927,0.3888,0.3401,1.2479,0.0129,2.2245,2.163,0.073,0.81,0.0705,7.6971
214,548,Chad,483,TCD,2025,8,0.8224,5.2435,0.6319,1.8315,0.8812,2.4186,0.0273,1.276,1.5297,4.3695,1.2292,1.6807,3.6169
218,548,Israel,666,ISR,2025,8,0.1292,0.0804,0.3642,0.0773,0.4394,2950.7488,0.9998,0.1379,1.43,1417.5533,7.9902,7.2574,3.1789
220,548,Syria,652,SYR,2025,8,0.8224,0.6095,0.7373,0.4759,1.0903,392.2946,0.9934,1.276,2.1576,1378.0069,5.9746,7.2291,7.6505
222,548,Egypt,651,EGY,2025,8,1.2683,0.4834,2.0003,0.3943,6.3913,1.0633,0.0111,2.5548,1.8013,2.407,0.7243,1.2258,5.0576
223,548,India,750,IND,2025,8,1.0934,0.8983,1.4814,0.6409,3.3993,43.022,0.7538,1.9845,1.1383,20.7345,3.7847,3.0789,2.1214
231,548,Montenegro,341,MNE,2025,8,0.233,0.068,0.0983,0.0658,0.1033,0.0042,0.0031,0.2624,0.0985,0.073,0.0041,0.0705,0.1035
232,548,Kosovo,347,XKX,2025,8,0.2622,0.0278,0.0798,0.0274,0.083,0.0037,0.003,0.2998,0.0986,0.073,0.0037,0.0705,0.1037
233,548,Serbia,340,SRB,2025,8,1.339,0.1201,0.2705,0.1135,0.3107,0.0014,0.003,2.8152,0.0987,0.073,0.0014,0.0705,0.1037
234,548,United States,2,USA,2025,8,0.0535,0.1439,0.7917,0.1345,1.2071,0.0166,0.0031,0.055,0.3298,0.073,0.0165,0.0705,0.3907
235,548,Uganda,500,UGA,2025,8,1.3639,1.0942,1.2594,0.7392,2.5232,0.4685,0.006,2.9114,2.1891,0.073,0.3842,0.0705,7.9275
237,548,Kenya,501,KEN,2025,8,0.3769,1.6527,1.3687,0.9756,2.9302,13.4074,0.283,0.4578,2.1681,28.5784,2.6677,3.387,7.7413
242,548,Tanzania,510,TZA,2025,8,0.6875,1.2573,1.5516,0.8141,3.7188,0.0745,0.0034,0.9888,1.9886,0.073,0.0718,0.0705,6.3055
243,548,Morocco,600,MAR,2025,8,1.2705,0.4593,1.0319,0.3779,1.8065,0.3112,0.0049,2.5625,0.218,0.073,0.271,0.0705,0.2436
244,548,Mauritania,435,MRT,2025,8,1.2882,1.341,0.2304,0.8506,0.2591,0.0463,0.0033,2.6264,1.2147,0.073,0.0453,0.0705,2.3692
245,548,Sudan,625,SDN,2025,8,0.6781,2.1013,1.267,1.1318,2.5503,429.9623,0.9944,0.9701,1.9158,416.1544,6.066,6.0335,5.7926
246,548,South Sudan,626,SSD,2025,8,0.9636,9.0825,0.4173,2.3108,0.5179,2.1415,0.0235,1.6211,1.7495,0.073,1.1447,0.0705,4.7519
1,549,Guyana,110,GUY,2025,9,0.9561,0.8556,0.103,0.6182,0.1085,0.0058,0.0037,1.6015,0.3233,0.0776,0.0057,0.0747,0.3817
2,549,Suriname,115,SUR,2025,9,0.1201,0.4429,0.0972,0.3667,0.1021,0.0043,0.0037,0.1276,0.3233,0.0776,0.0042,0.0747,0.3817
3,549,Trinidad and Tobago,52,TTO,2025,9,0.1219,0.5253,0.1188,0.4222,0.1261,0.0052,0.0037,0.1297,0.0982,0.0776,0.0052,0.0747,0.1032
4,549,Venezuela,101,VEN,2025,9,0.7908,0.7295,0.8183,0.5478,1.2665,0.1151,0.0045,1.2051,1.0556,0.0776,0.109,0.0747,1.8737
5,549,Samoa,990,WSM,2025,9,0.2669,0.3535,0.085,0.3027,0.0887,0.002,0.0037,0.3059,0.0982,0.0776,0.002,0.0747,0.1032
6,549,Tonga,972,TON,2025,9,0.2669,0.2022,0.0816,0.1841,0.085,0.002,0.0037,0.3059,0.0982,0.0776,0.002,0.0747,0.1032
7,549,Argentina,160,ARG,2025,9,0.1423,0.2078,1.1744,0.1888,2.2361,0.0119,0.0038,0.1529,0.3233,0.0776,0.0118,0.0747,0.3817
8,549,Bolivia,145,BOL,2025,9,0.9611,0.6538,0.4264,0.5031,0.5318,0.0437,0.004,1.6145,0.6895,0.0776,0.0428,0.0747,0.9928
9,549,Brazil,140,BRA,2025,9,0.0801,0.343,1.9226,0.2949,5.8387,3.5157,0.049,0.0834,0.6896,1.0574,1.5076,0.7214,0.9928
10,549,Chile,155,CHL,2025,9,0.0118,0.1539,0.6142,0.1432,0.8483,0.0021,0.0037,0.0119,0.13,0.0776,0.0021,0.0747,0.1388
11,549,Ecuador,130,ECU,2025,9,0.3325,0.2959,0.5738,0.2592,0.7749,0.8964,0.0111,0.3945,0.6895,0.0776,0.64,0.0747,0.9928
12,549,Paraguay,150,PRY,2025,9,0.5806,0.439,0.2776,0.364,0.3199,0.0084,0.0037,0.7871,0.3233,0.0776,0.0084,0.0747,0.3817
13,549,Peru,135,PER,2025,9,0.2113,0.3786,0.9456,0.321,1.5743,0.3039,0.0058,0.2353,1.8098,0.0776,0.2654,0.0747,5.109
14,549,Uruguay,165,URY,2025,9,0.0273,0.1363,0.1773,0.1278,0.194,0.0028,0.0037,0.0277,0.3233,0.0776,0.0028,0.0747,0.3817
16,549,Guatemala,90,GTM,2025,9,0.2641,0.556,0.5805,0.4421,0.787,0.0309,0.0039,0.3022,0.3233,0.0776,0.0304,0.0747,0.3817
17,549,Mexico,70,MEX,2025,9,1.2312,0.2862,2.058,0.2517,6.8306,5.632,0.0924,2.4254,0.0982,5.7134,1.8919,1.9041,0.1031
18,549,Barbados,53,BRB,2025,9,0.1093,0.2398,0.0869,0.2149,0.0907,0.0019,0.0037,0.1156,0.0982,0.0776,0.0019,0.0747,0.1032
19,549,Dominica,54,DMA,2025,9,0.2669,1.5125,0.0805,0.9213,0.0838,0.0034,0.0037,0.3059,0.0982,0.0776,0.0034,0.0747,0.1032
20,549,Grenada,55,GRD,2025,9,0.2669,0.504,0.082,0.4081,0.0854,0.0023,0.0037,0.3059,0.0982,0.0776,0.0023,0.0747,0.1032
21,549,St. Lucia,56,LCA,2025,9,0.2669,0.4082,0.0838,0.3423,0.0874,0.0022,0.0037,0.3059,0.0982,0.0776,0.0022,0.0747,0.1032
22,549,St. Vincent and the Grenadines,57,VCT,2025,9,0.2669,0.258,0.0815,0.2295,0.0849,0.0021,0.0037,0.3059,0.0982,0.0776,0.0021,0.0747,0.1032
23,549,Dominican Republic,42,DOM,2025,9,0.3192,1.1485,0.4002,0.7648,0.4922,0.1188,0.0045,0.3761,0.3233,0.0776,0.1122,0.0747,0.3817
24,549,Haiti,41,HTI,2025,9,1.021,2.2249,0.4094,1.1709,0.5059,17.8515,0.3962,1.7761,0.0982,16.0085,2.9366,2.8337,0.1032
25,549,Jamaica,51,JAM,2025,9,0.1014,0.5739,0.1616,0.4536,0.1753,0.0789,0.0042,0.1067,0.0982,0.0776,0.076,0.0747,0.1032
26,549,Bahamas,31,BHS,2025,9,0.2669,0.3057,0.0904,0.2668,0.0946,0.0032,0.0037,0.3059,0.0982,0.0776,0.0032,0.0747,0.1032
27,549,Belize,80,BLZ,2025,9,0.2669,0.2862,0.0908,0.2517,0.0951,0.0669,0.0041,0.3059,0.3233,0.0776,0.0648,0.0747,0.3817
28,549,Colombia,100,COL,2025,9,0.14,0.2894,1.3028,0.2542,2.6797,21.6704,0.4768,0.1503,1.4793,12.6731,3.1211,2.6154,3.3898
29,549,Costa Rica,94,CRI,2025,9,-0.0015,0.2368,0.2271,0.2125,0.2549,0.0066,0.0037,-0.0015,0.0982,0.0776,0.0066,0.0747,0.1032
30,549,Cuba,40,CUB,2025,9,0.8421,0.1643,0.3882,0.1521,0.4744,0.0037,0.0037,1.3213,0.0982,0.0776,0.0037,0.0747,0.1032
31,549,El Salvador,92,SLV,2025,9,1.1008,0.2368,0.2611,0.2125,0.2983,0.0079,0.0037,2.0064,0.0982,0.0776,0.0079,0.0747,0.1032
32,549,Honduras,91,HND,2025,9,0.6105,0.3713,0.3841,0.3158,0.4683,0.0094,0.0038,0.8413,0.0982,0.0776,0.0093,0.0747,0.1032
33,549,Nicaragua,93,NIC,2025,9,0.4926,0.2704,0.2772,0.2393,0.3194,0.0085,0.0037,0.6366,0.0982,0.0776,0.0084,0.0747,0.1032
34,549,Panama,95,PAN,2025,9,0.1296,0.2798,0.2096,0.2467,0.2332,0.0024,0.0037,0.1384,0.3233,0.0776,0.0024,0.0747,0.3817
35,549,Antigua and Barbuda,58,ATG,2025,9,0.2669,0.1829,0.0813,0.168,0.0847,0.0023,0.0037,0.3059,0.0982,0.0776,0.0023,0.0747,0.1032
36,549,St. Kitts and Nevis,60,KNA,2025,9,0.2669,0.4082,0.0799,0.3423,0.0832,0.0021,0.0037,0.3059,0.0982,0.0776,0.0021,0.0747,0.1032
37,549,Iceland,395,ISL,2025,9,0.0365,0.0552,0.0905,0.0537,0.0947,0.0015,0.0037,0.0372,0.0982,0.0776,0.0015,0.0747,0.1032
38,549,Ireland,205,IRL,2025,9,-0.0145,0.0871,0.2341,0.0836,0.2638,0.0036,0.0037,-0.0144,0.0982,0.0776,0.0036,0.0747,0.1032
39,549,United Kingdom,200,GBR,2025,9,0.0431,0.1006,1.5543,0.0959,3.732,0.0059,0.0037,0.044,0.0982,0.0776,0.0059,0.0747,0.1032
40,549,Cape Verde,402,CPV,2025,9,0.1172,0.2927,0.094,0.2567,0.0986,0.0022,0.0037,0.1244,0.0982,0.0776,0.0022,0.0747,0.1032
41,549,Cote d'Ivoire,437,CIV,2025,9,1.2312,3.0367,0.8965,1.3954,1.451,0.048,0.004,2.4254,1.0562,0.0776,0.0469,0.0747,1.8755
42,549,Ghana,452,GHA,2025,9,0.1353,1.1345,0.95,0.7583,1.5858,0.1549,0.0047,0.1449,1.0617,0.0776,0.144,0.0747,1.8913
43,549,Liberia,450,LBR,2025,9,0.5038,4.0083,0.2407,1.6111,0.2721,0.0046,0.0037,0.655,0.0968,0.0776,0.0046,0.0747,0.1016
45,549,Portugal,235,PRT,2025,9,0.0441,0.0698,0.3808,0.0675,0.4634,0.0023,0.0037,0.045,0.0982,0.0776,0.0023,0.0747,0.1032
46,549,Spain,230,ESP,2025,9,0.0497,0.0698,1.2313,0.0675,2.4258,0.0077,0.0037,0.051,0.0982,0.0776,0.0077,0.0747,0.1032
47,549,Burkina Faso,439,BFA,2025,9,1.2649,2.7845,0.7058,1.3309,1.0254,185.0284,0.972,2.5427,2.1899,258.9312,5.2259,5.5604,7.9345
48,549,Guinea,438,GIN,2025,9,0.9941,5.8728,0.4877,1.9276,0.6286,0.0185,0.0038,1.7023,0.3358,0.0776,0.0184,0.0747,0.3991
49,549,Guinea-Bissau,404,GNB,2025,9,1.3169,2.5616,0.1431,1.2702,0.1538,0.0085,0.0037,2.7318,0.0957,0.0776,0.0084,0.0747,0.1004
50,549,Mali,432,MLI,2025,9,1.3128,4.9889,0.7277,1.7899,1.0704,145.5237,0.9586,2.7166,1.6892,136.8418,4.9872,4.9261,4.4151
52,549,Senegal,433,SEN,2025,9,0.2829,1.2796,0.5829,0.824,0.7913,0.019,0.0038,0.327,0.6245,0.0776,0.0188,0.0747,0.8674
53,549,Sierra Leone,451,SLE,2025,9,0.7861,4.6976,0.3249,1.74,0.3838,0.0042,0.0037,1.1948,0.0981,0.0776,0.0042,0.0747,0.1031
54,549,The Gambia,420,GMB,2025,9,0.1881,1.573,0.1593,0.9451,0.1727,0.0041,0.0037,0.2069,0.0958,0.0776,0.004,0.0747,0.1005
55,549,Djibouti,522,DJI,2025,9,1.237,2.7308,0.1129,1.3166,0.1196,0.0244,0.0038,2.4453,1.0923,0.0776,0.0241,0.0747,1.9812
56,549,Eritrea,531,ERI,2025,9,0.3775,0.9572,0.1816,0.6715,0.1991,0.0188,0.0038,0.4586,1.0579,0.0776,0.0186,0.0747,1.8803
57,549,Ethiopia,530,ETH,2025,9,1.1336,1.7463,2.0617,1.0102,6.8597,178.5761,0.9703,2.1068,2.1906,185.6632,5.1906,5.2293,7.9405
58,549,Mongolia,712,MNG,2025,9,0.5757,0.3057,0.1813,0.2668,0.1988,0.0056,0.0037,0.7783,0.3395,0.0776,0.0056,0.0747,0.4042
60,549,Iraq,645,IRQ,2025,9,1.2968,0.6936,1.1808,0.5268,2.257,9.1681,0.1789,2.6576,2.1482,3.0183,2.3193,1.3909,7.5697
62,549,Jordan,663,JOR,2025,9,1.1452,0.3326,0.4036,0.2872,0.4972,0.0288,0.0039,2.1431,2.182,0.0776,0.0284,0.0747,7.8639
63,549,Kazakhstan,705,KAZ,2025,9,1.2802,0.1911,0.6346,0.1749,0.8862,0.0042,0.0037,2.5974,0.5946,0.0776,0.0042,0.0747,0.8123
64,549,Norway,385,NOR,2025,9,-0.0172,0.0552,0.2395,0.0537,0.2707,0.0021,0.0037,-0.0171,0.3233,0.0776,0.0021,0.0747,0.3817
65,549,Russia,365,RUS,2025,9,0.8504,0.0938,2.0871,0.0897,7.0615,54.502,0.8141,1.3406,0.7138,46.6136,4.0164,3.8631,1.0418
66,549,Sweden,380,SWE,2025,9,-0.0184,0.0573,0.3772,0.0557,0.4582,0.0021,0.0037,-0.0182,0.0982,0.0776,0.0021,0.0747,0.1032
67,549,Algeria,615,DZA,2025,9,1.2175,0.6393,1.1951,0.4943,2.3038,0.1748,0.0049,2.3788,2.1512,0.0776,0.1611,0.0747,7.5953
69,549,Cameroon,471,CMR,2025,9,1.2966,2.3292,0.8344,1.2027,1.3035,16.0247,0.3537,2.6567,1.7777,8.6899,2.8347,2.2711,4.9162
70,549,Central African Republic,482,CAF,2025,9,1.144,5.6125,0.2327,1.889,0.262,2.8583,0.0376,2.1393,2.0537,0.0776,1.3502,0.0747,6.7968
73,549,Tunisia,616,TUN,2025,9,1.207,0.2798,0.4228,0.2467,0.5263,0.0535,0.004,2.3434,0.5018,0.0776,0.0521,0.0747,0.6516
74,549,Benin,434,BEN,2025,9,0.8849,3.0078,0.4801,1.3882,0.6163,1.7523,0.0211,1.4228,2.1894,0.0776,1.0125,0.0747,7.9303
76,549,Equatorial Guinea,411,GNQ,2025,9,0.7908,3.4161,0.1341,1.4853,0.1435,0.0048,0.0037,1.2051,0.3233,0.0776,0.0048,0.0747,0.3817
77,549,Kiribati,970,KIR,2025,9,0.2669,2.1574,0.0825,1.1498,0.086,0.0021,0.0037,0.3059,0.0982,0.0776,0.0021,0.0747,0.1032
78,549,Niger,436,NER,2025,9,1.35,7.4213,0.787,2.1308,1.1968,42.6164,0.7424,2.8576,1.3918,38.2909,3.7754,3.671,3.0219
79,549,Nigeria,475,NGA,2025,9,0.9561,5.5431,1.7928,1.8784,5.0063,424.6562,0.993,1.6015,2.1754,326.8291,6.0536,5.7925,7.8058
80,549,Sao Tome and Principe,403,STP,2025,9,0.1361,0.2428,0.0855,0.2173,0.0892,0.0022,0.0037,0.1458,0.0982,0.0776,0.0022,0.0747,0.1032
81,549,Togo,461,TGO,2025,9,1.3474,1.7653,0.3487,1.0172,0.4172,0.9598,0.0118,2.8475,1.0556,0.0776,0.6729,0.0747,1.8737
82,549,Albania,339,ALB,2025,9,0.5416,0.2106,0.158,0.1912,0.1711,0.0037,0.0037,0.7188,0.0975,0.0776,0.0037,0.0747,0.1024
83,549,Bosnia and Herzegovina,346,BIH,2025,9,0.8175,0.1314,0.1709,0.1235,0.1864,0.0021,0.0037,1.2647,0.0975,0.0776,0.0021,0.0747,0.1024
84,549,Croatia,344,HRV,2025,9,0.1232,0.0984,0.1911,0.0938,0.2106,0.0031,0.0037,0.1311,0.0975,0.0776,0.0031,0.0747,0.1024
85,549,Italy,325,ITA,2025,9,0.0859,0.0635,1.4032,0.0615,3.0681,0.004,0.0037,0.0897,0.0982,0.0776,0.004,0.0747,0.1032
86,549,Macedonia,343,MKD,2025,9,0.651,0.0741,0.1312,0.0714,0.1402,0.0131,0.0038,0.9175,0.0973,0.0776,0.013,0.0747,0.1022
87,549,Malta,338,MLT,2025,9,0.1201,0.1193,0.0955,0.1127,0.1002,0.0016,0.0037,0.1276,0.0982,0.0776,0.0016,0.0747,0.1032
89,549,Bulgaria,355,BGR,2025,9,0.1866,0.1241,0.264,0.117,0.3022,0.0038,0.0037,0.2052,0.202,0.0776,0.0038,0.0747,0.2239
90,549,Cyprus,352,CYP,2025,9,0.1166,0.0762,0.1185,0.0734,0.1258,0.002,0.0037,0.1237,0.0982,0.0776,0.002,0.0747,0.1032
92,549,Georgia,372,GEO,2025,9,0.8901,0.2022,0.1856,0.1841,0.2039,0.0084,0.0037,1.4353,1.6686,0.0776,0.0084,0.0747,4.3047
93,549,Greece,350,GRC,2025,9,0.132,0.0827,0.3723,0.0795,0.4511,0.0028,0.0037,0.1411,0.2011,0.0776,0.0028,0.0747,0.2227
94,549,Lebanon,660,LBN,2025,9,1.3349,0.475,0.2461,0.3887,0.2791,26.8235,0.5671,2.7997,1.0556,27.3847,3.3259,3.3459,1.8737
96,549,Turkey,640,TUR,2025,9,1.2215,0.2338,1.7523,0.2101,4.7679,0.5972,0.0083,2.3924,2.1907,0.0776,0.4682,0.0747,7.9413
97,549,Austria,305,AUT,2025,9,0.0337,0.0698,0.3395,0.0675,0.4043,0.0037,0.0037,0.0343,0.0982,0.0776,0.0037,0.0747,0.1032
98,549,Czech Republic,316,CZE,2025,9,-0.0086,0.0593,0.3856,0.0576,0.4705,0.002,0.0037,-0.0086,0.0982,0.0776,0.002,0.0747,0.1032
99,549,Denmark,390,DNK,2025,9,-0.0106,0.0784,0.2509,0.0755,0.2852,0.0014,0.0037,-0.0105,0.0982,0.0776,0.0014,0.0747,0.1032
100,549,Hungary,310,HUN,2025,9,0.941,0.0827,0.35,0.0795,0.419,0.0072,0.0037,1.5626,0.3247,0.0776,0.0072,0.0747,0.3837
101,549,Poland,290,POL,2025,9,0.1236,0.0938,0.9946,0.0897,1.7035,0.0112,0.0038,0.1316,1.0556,0.0776,0.0112,0.0747,1.8738
102,549,Slovakia,317,SVK,2025,9,0.1296,0.1265,0.2353,0.1191,0.2653,0.0034,0.0037,0.1384,0.3233,0.0776,0.0034,0.0747,0.3817
103,549,Slovenia,349,SVN,2025,9,0.1232,0.0532,0.1409,0.0518,0.1513,0.0117,0.0038,0.1311,0.0982,0.0776,0.0117,0.0747,0.1032
104,549,Belgium,211,BEL,2025,9,-0.0015,0.0784,0.4122,0.0755,0.5101,0.0073,0.0037,-0.0015,0.0982,0.0776,0.0073,0.0747,0.1032
105,549,France,220,FRA,2025,9,0.0027,0.0871,1.5446,0.0836,3.6859,0.0045,0.0037,0.0027,0.0982,0.0776,0.0044,0.0747,0.1032
107,549,Luxembourg,212,LUX,2025,9,0.0151,0.0573,0.0985,0.0557,0.1035,0.0017,0.0037,0.0152,0.0982,0.0776,0.0017,0.0747,0.1032
108,549,Netherlands,210,NLD,2025,9,0.0347,0.0894,0.5702,0.0856,0.7687,0.0026,0.0037,0.0353,0.0982,0.0776,0.0026,0.0747,0.1032
109,549,Switzerland,225,CHE,2025,9,-0.0186,0.0894,0.3356,0.0856,0.3988,0.0018,0.0037,-0.0184,0.0982,0.0776,0.0018,0.0747,0.1032
110,549,Belarus,370,BLR,2025,9,0.6701,0.0552,0.3383,0.0537,0.4026,0.0084,0.0037,0.9545,1.0556,0.0776,0.0083,0.0747,1.8737
111,549,Estonia,366,EST,2025,9,-0.0189,0.0491,0.1189,0.048,0.1263,0.0017,0.0037,-0.0187,0.3233,0.0776,0.0017,0.0747,0.3817
112,549,Finland,375,FIN,2025,9,0.0006,0.0532,0.2414,0.0518,0.273,0.0022,0.0037,0.0006,0.3233,0.0776,0.0022,0.0747,0.3817
113,549,Latvia,367,LVA,2025,9,0.031,0.0677,0.1332,0.0655,0.1425,0.0099,0.0038,0.0314,0.3233,0.0776,0.0099,0.0747,0.3817
114,549,Lithuania,368,LTU,2025,9,0.0601,0.0741,0.163,0.0714,0.177,0.0105,0.0038,0.062,0.3233,0.0776,0.0105,0.0747,0.3817
115,549,Moldova,359,MDA,2025,9,0.1732,0.3786,0.1485,0.321,0.1601,0.011,0.0038,0.1892,0.3233,0.0776,0.0109,0.0747,0.3817
116,549,Romania,360,ROU,2025,9,0.3359,0.1339,0.597,0.1256,0.8167,0.0059,0.0037,0.3992,0.3247,0.0776,0.0059,0.0747,0.3836
117,549,Ukraine,369,UKR,2025,9,1.2845,0.1966,1.0214,0.1795,1.777,1918.9341,0.9994,2.613,0.3233,735.7436,7.56,6.6022,0.3817
118,549,Maldives,781,MDV,2025,9,0.4199,0.1241,0.0941,0.117,0.0987,0.0017,0.0037,0.5217,0.0982,0.0776,0.0017,0.0747,0.1032
119,549,Oman,698,OMN,2025,9,1.2966,0.2135,0.2313,0.1935,0.2603,0.014,0.0038,2.6567,0.9869,0.0776,0.0139,0.0747,1.6829
120,549,Somalia,520,SOM,2025,9,1.2549,7.5357,0.5955,2.1443,0.814,364.1557,0.9909,2.5075,1.0579,196.8266,5.9003,5.2874,1.8803
121,549,Sri Lanka,780,LKA,2025,9,0.2249,0.1314,0.6667,0.1235,0.9478,0.003,0.0037,0.2522,0.0982,0.0776,0.003,0.0747,0.1032
122,549,Turkmenistan,701,TKM,2025,9,0.6405,1.3567,0.2932,0.8573,0.3408,0.0065,0.0037,0.8974,1.0588,0.0776,0.0065,0.0747,1.8828
123,549,Uzbekistan,704,UZB,2025,9,1.0144,0.35,0.9906,0.3001,1.6928,0.0947,0.0043,1.7578,1.285,0.0776,0.0905,0.0747,2.6147
124,549,Yemen,678,YEM,2025,9,0.773,1.6534,1.0761,0.9758,1.9332,89.2116,0.9099,1.1664,0.2789,32.8035,4.5022,3.5206,0.3217
125,549,Armenia,371,ARM,2025,9,0.4585,0.228,0.1672,0.2054,0.1819,0.0893,0.0043,0.5817,1.3022,0.0776,0.0855,0.0747,2.6773
126,549,Azerbaijan,373,AZE,2025,9,0.8338,0.3713,0.3673,0.3158,0.4439,0.4593,0.0071,1.3019,1.9592,0.0776,0.3779,0.0747,6.0933
127,549,Bahrain,692,BHR,2025,9,0.8168,0.1802,0.1252,0.1657,0.1334,0.0032,0.0037,1.2632,0.0982,0.0776,0.0032,0.0747,0.1032
128,549,Iran,630,IRN,2025,9,1.1008,0.283,1.8132,0.2492,5.1298,17.3729,0.3853,2.0064,2.0947,11.8578,2.9109,2.5539,7.1228
129,549,Kuwait,690,KWT,2025,9,1.1772,0.1911,0.2226,0.1749,0.2494,0.0102,0.0038,2.2451,0.9869,0.0776,0.0102,0.0747,1.6828
130,549,Qatar,694,QAT,2025,9,1.0276,0.1217,0.1621,0.1149,0.176,0.0048,0.0037,1.7943,0.2789,0.0776,0.0047,0.0747,0.3217
131,549,Saudi Arabia,670,SAU,2025,9,0.773,0.1217,0.9684,0.1149,1.6338,0.7278,0.0095,1.1664,1.0993,0.0776,0.5469,0.0747,2.002
132,549,United Arab Emirates,696,ARE,2025,9,1.0144,0.1006,0.3855,0.0959,0.4703,0.0046,0.0037,1.7578,0.2789,0.0776,0.0045,0.0747,0.3217
133,549,Afghanistan,700,AFG,2025,9,0.4589,3.6275,1.1165,1.532,2.054,13.4752,0.2905,0.5824,1.778,3.0183,2.6724,1.3909,4.9182
134,549,Kyrgyzstan,703,KGZ,2025,9,1.3503,0.4312,0.2858,0.3585,0.3308,0.0612,0.0041,2.8587,0.2822,0.0776,0.0594,0.0747,0.326
135,549,Nepal,790,NPL,2025,9,0.1685,0.8271,0.8462,0.6027,1.3308,0.0052,0.0037,0.1836,0.3395,0.0776,0.0052,0.0747,0.4042
136,549,Pakistan,770,PAK,2025,9,1.3435,3.5778,1.6532,1.5212,4.2234,317.6892,0.9886,2.8323,1.8461,181.3293,5.7642,5.2058,5.3353
137,549,Tajikistan,702,TJK,2025,9,0.7995,0.8048,0.3778,0.5904,0.4591,0.3365,0.0061,1.2245,0.5946,0.0776,0.29,0.0747,0.8123
138,549,Bangladesh,771,BGD,2025,9,0.9442,0.8906,2.0744,0.6369,6.96,0.9398,0.0116,1.5709,1.0556,1.7689,0.6626,1.0185,1.8737
139,549,Bhutan,760,BTN,2025,9,0.3065,0.583,0.1019,0.4593,0.1072,0.0065,0.0037,0.3587,0.3395,0.0776,0.0065,0.0747,0.4042
140,549,Brunei,835,BRN,2025,9,0.2669,0.2078,0.0922,0.1888,0.0966,0.002,0.0037,0.3059,0.0957,0.0776,0.002,0.0747,0.1004
